detail_id,order_id,item_id,quantity,unit_price,subtotal,notes
DTL00507,ORD00298,ITEM030,1,27000,27000,
DTL00508,ORD00298,ITEM077,1,23000,23000,
DTL00509,ORD00299,ITEM005,1,28000,28000,
DTL00510,ORD00300,ITEM038,1,39000,39000,
DTL00511,ORD00300,ITEM007,1,24000,24000,panas
DTL00512,ORD00301,ITEM008,1,36000,36000,
DTL00513,ORD00301,ITEM041,2,26000,52000,
DTL00514,ORD00302,ITEM037,1,27000,27000,tambah whip cream
DTL00515,ORD00303,ITEM027,1,35000,35000,
DTL00516,ORD00303,ITEM029,1,37000,37000,
DTL00517,ORD00303,ITEM059,2,73000,146000,tambah whip cream
DTL00518,ORD00304,ITEM080,1,34000,34000,
DTL00519,ORD00305,ITEM076,3,28000,84000,
DTL00520,ORD00305,ITEM019,1,47000,47000,
DTL00521,ORD00306,ITEM024,1,27000,27000,
DTL00522,ORD00306,ITEM013,1,40000,40000,panas
DTL00523,ORD00306,ITEM005,1,28000,28000,
DTL00524,ORD00307,ITEM013,1,40000,40000,
DTL00525,ORD00308,ITEM035,1,30000,30000,
DTL00526,ORD00308,ITEM002,1,40000,40000,
DTL00527,ORD00308,ITEM056,1,51000,51000,
DTL00528,ORD00309,ITEM044,1,39000,39000,
DTL00529,ORD00310,ITEM063,1,67000,67000,
DTL00530,ORD00311,ITEM041,1,26000,26000,
DTL00531,ORD00312,ITEM004,1,29000,29000,
DTL00532,ORD00312,ITEM046,2,29000,58000,
DTL00533,ORD00313,ITEM011,1,49000,49000,
DTL00534,ORD00313,ITEM016,1,40000,40000,
DTL00535,ORD00314,ITEM078,1,18000,18000,
DTL00536,ORD00315,ITEM077,1,23000,23000,
DTL00537,ORD00316,ITEM041,1,26000,26000,tanpa gula
DTL00538,ORD00317,ITEM072,1,18000,18000,
DTL00539,ORD00317,ITEM078,1,18000,18000,less sugar
DTL00540,ORD00317,ITEM012,1,51000,51000,dingin
DTL00541,ORD00318,ITEM036,1,25000,25000,
DTL00542,ORD00318,ITEM074,1,27000,27000,
DTL00543,ORD00319,ITEM056,1,51000,51000,
DTL00544,ORD00320,ITEM032,1,27000,27000,
DTL00545,ORD00321,ITEM025,1,41000,41000,
DTL00546,ORD00321,ITEM047,1,20000,20000,
DTL00547,ORD00322,ITEM030,1,27000,27000,
DTL00548,ORD00323,ITEM071,1,26000,26000,
DTL00549,ORD00324,ITEM060,1,73000,73000,
DTL00550,ORD00325,ITEM064,2,38000,76000,extra hot
DTL00551,ORD00325,ITEM072,1,18000,18000,
DTL00552,ORD00325,ITEM049,1,28000,28000,
DTL00553,ORD00326,ITEM037,1,27000,27000,
DTL00554,ORD00326,ITEM076,1,28000,28000,
DTL00555,ORD00326,ITEM078,1,18000,18000,
DTL00556,ORD00327,ITEM007,1,24000,24000,less ice
DTL00557,ORD00328,ITEM060,1,73000,73000,
DTL00558,ORD00329,ITEM025,1,41000,41000,
DTL00559,ORD00329,ITEM017,1,36000,36000,
DTL00560,ORD00330,ITEM024,1,27000,27000,
DTL00561,ORD00330,ITEM025,1,41000,41000,
DTL00562,ORD00330,ITEM022,1,52000,52000,
DTL00563,ORD00331,ITEM073,1,22000,22000,
DTL00564,ORD00332,ITEM037,1,27000,27000,
DTL00565,ORD00332,ITEM042,2,33000,66000,
DTL00566,ORD00333,ITEM012,1,51000,51000,
DTL00567,ORD00334,ITEM045,1,36000,36000,no ice
DTL00568,ORD00335,ITEM077,1,23000,23000,
DTL00569,ORD00336,ITEM043,1,27000,27000,
DTL00570,ORD00336,ITEM062,1,44000,44000,tanpa susu
DTL00571,ORD00336,ITEM047,1,20000,20000,
DTL00572,ORD00337,ITEM017,1,36000,36000,
DTL00573,ORD00338,ITEM043,1,27000,27000,
DTL00574,ORD00338,ITEM038,1,39000,39000,
DTL00575,ORD00339,ITEM030,2,27000,54000,less ice
DTL00576,ORD00339,ITEM050,2,27000,54000,
DTL00577,ORD00340,ITEM060,2,73000,146000,
DTL00578,ORD00340,ITEM008,1,36000,36000,
DTL00579,ORD00341,ITEM004,1,29000,29000,
DTL00580,ORD00342,ITEM041,1,26000,26000,tanpa gula
DTL00581,ORD00342,ITEM060,1,73000,73000,panas
DTL00582,ORD00343,ITEM071,2,26000,52000,
DTL00583,ORD00344,ITEM076,1,28000,28000,
DTL00584,ORD00344,ITEM018,1,29000,29000,no ice
DTL00585,ORD00345,ITEM046,1,29000,29000,
DTL00586,ORD00345,ITEM003,2,37000,74000,
DTL00587,ORD00346,ITEM042,1,33000,33000,tambah whip cream
DTL00588,ORD00347,ITEM027,1,35000,35000,tambah whip cream
DTL00589,ORD00347,ITEM010,1,35000,35000,
DTL00590,ORD00348,ITEM066,1,45000,45000,
DTL00591,ORD00348,ITEM053,1,68000,68000,
DTL00592,ORD00348,ITEM046,1,29000,29000,less ice
DTL00593,ORD00349,ITEM034,1,30000,30000,dingin
DTL00594,ORD00350,ITEM069,1,60000,60000,
DTL00595,ORD00351,ITEM010,1,35000,35000,
DTL00596,ORD00352,ITEM032,2,27000,54000,
DTL00597,ORD00353,ITEM072,1,18000,18000,
DTL00598,ORD00353,ITEM016,1,40000,40000,
DTL00599,ORD00353,ITEM068,1,39000,39000,
DTL00600,ORD00354,ITEM001,1,29000,29000,
DTL00601,ORD00354,ITEM022,1,52000,52000,
DTL00602,ORD00354,ITEM024,1,27000,27000,dingin
DTL00603,ORD00355,ITEM018,2,29000,58000,
DTL00604,ORD00356,ITEM058,1,52000,52000,
DTL00605,ORD00357,ITEM054,1,65000,65000,gula sedikit
DTL00606,ORD00357,ITEM061,1,59000,59000,
DTL00607,ORD00358,ITEM061,2,59000,118000,
DTL00608,ORD00358,ITEM067,2,63000,126000,
DTL00609,ORD00359,ITEM001,1,29000,29000,
DTL00610,ORD00360,ITEM071,1,26000,26000,
DTL00611,ORD00360,ITEM055,3,52000,156000,dingin
DTL00612,ORD00360,ITEM016,1,40000,40000,
DTL00613,ORD00360,ITEM011,2,49000,98000,
DTL00614,ORD00361,ITEM051,1,49000,49000,
DTL00615,ORD00361,ITEM078,1,18000,18000,
DTL00616,ORD00362,ITEM040,1,24000,24000,
DTL00617,ORD00362,ITEM008,1,36000,36000,
DTL00618,ORD00363,ITEM042,1,33000,33000,
DTL00619,ORD00364,ITEM040,1,24000,24000,
DTL00620,ORD00364,ITEM036,2,25000,50000,
DTL00621,ORD00365,ITEM036,1,25000,25000,
DTL00622,ORD00365,ITEM064,1,38000,38000,
DTL00623,ORD00366,ITEM069,1,60000,60000,
DTL00624,ORD00367,ITEM066,1,45000,45000,
DTL00625,ORD00368,ITEM041,2,26000,52000,
DTL00626,ORD00369,ITEM029,1,37000,37000,
DTL00627,ORD00370,ITEM043,1,27000,27000,
DTL00628,ORD00371,ITEM018,1,29000,29000,
DTL00629,ORD00372,ITEM042,1,33000,33000,
DTL00630,ORD00373,ITEM008,1,36000,36000,
DTL00631,ORD00374,ITEM080,1,34000,34000,
DTL00632,ORD00375,ITEM003,1,37000,37000,
DTL00633,ORD00375,ITEM073,2,22000,44000,
DTL00634,ORD00376,ITEM059,2,73000,146000,
DTL00635,ORD00377,ITEM053,1,68000,68000,
DTL00636,ORD00377,ITEM050,1,27000,27000,no ice
DTL00637,ORD00378,ITEM028,3,27000,81000,
DTL00638,ORD00378,ITEM006,1,50000,50000,
DTL00639,ORD00379,ITEM030,1,27000,27000,panas
DTL00640,ORD00380,ITEM051,1,49000,49000,
DTL00641,ORD00381,ITEM010,1,35000,35000,
DTL00642,ORD00382,ITEM007,2,24000,48000,
DTL00643,ORD00383,ITEM034,2,30000,60000,
DTL00644,ORD00383,ITEM009,2,24000,48000,gula sedikit
DTL00645,ORD00384,ITEM028,1,27000,27000,
DTL00646,ORD00384,ITEM050,1,27000,27000,
DTL00647,ORD00385,ITEM056,1,51000,51000,
DTL00648,ORD00385,ITEM025,1,41000,41000,
DTL00649,ORD00386,ITEM041,1,26000,26000,
DTL00650,ORD00387,ITEM045,1,36000,36000,
DTL00651,ORD00387,ITEM052,1,56000,56000,no ice
DTL00652,ORD00388,ITEM016,1,40000,40000,
DTL00653,ORD00389,ITEM050,1,27000,27000,less ice
DTL00654,ORD00390,ITEM036,1,25000,25000,
DTL00655,ORD00391,ITEM013,1,40000,40000,
DTL00656,ORD00392,ITEM067,1,63000,63000,
DTL00657,ORD00393,ITEM042,1,33000,33000,
DTL00658,ORD00393,ITEM019,1,47000,47000,
DTL00659,ORD00394,ITEM072,2,18000,36000,
DTL00660,ORD00394,ITEM033,1,39000,39000,
DTL00661,ORD00394,ITEM069,1,60000,60000,
DTL00662,ORD00395,ITEM005,1,28000,28000,
DTL00663,ORD00395,ITEM062,1,44000,44000,
DTL00664,ORD00396,ITEM018,1,29000,29000,less sugar
DTL00665,ORD00396,ITEM053,1,68000,68000,
DTL00666,ORD00396,ITEM044,1,39000,39000,ekstra creamer
DTL00667,ORD00397,ITEM001,1,29000,29000,
DTL00668,ORD00397,ITEM010,1,35000,35000,
DTL00669,ORD00398,ITEM008,2,36000,72000,
DTL00670,ORD00398,ITEM075,2,29000,58000,
DTL00671,ORD00399,ITEM032,3,27000,81000,
DTL00672,ORD00399,ITEM019,1,47000,47000,
DTL00673,ORD00400,ITEM052,1,56000,56000,
DTL00674,ORD00401,ITEM067,1,63000,63000,
DTL00675,ORD00402,ITEM024,2,27000,54000,
DTL00676,ORD00403,ITEM003,1,37000,37000,
DTL00677,ORD00404,ITEM077,2,23000,46000,
DTL00678,ORD00405,ITEM043,1,27000,27000,
DTL00679,ORD00406,ITEM028,2,27000,54000,
DTL00680,ORD00407,ITEM032,1,27000,27000,
DTL00681,ORD00408,ITEM059,2,73000,146000,extra shot
DTL00682,ORD00408,ITEM073,1,22000,22000,
DTL00683,ORD00408,ITEM022,3,52000,156000,
DTL00684,ORD00409,ITEM071,1,26000,26000,
DTL00685,ORD00409,ITEM006,1,50000,50000,
DTL00686,ORD00410,ITEM042,1,33000,33000,
DTL00687,ORD00411,ITEM008,2,36000,72000,
DTL00688,ORD00412,ITEM012,2,51000,102000,
DTL00689,ORD00412,ITEM033,2,39000,78000,extra hot
DTL00690,ORD00412,ITEM064,1,38000,38000,
DTL00691,ORD00412,ITEM061,2,59000,118000,
DTL00692,ORD00413,ITEM060,1,73000,73000,
DTL00693,ORD00414,ITEM044,1,39000,39000,
DTL00694,ORD00414,ITEM072,2,18000,36000,
DTL00695,ORD00415,ITEM043,1,27000,27000,
DTL00696,ORD00416,ITEM063,1,67000,67000,
DTL00697,ORD00416,ITEM040,1,24000,24000,
DTL00698,ORD00417,ITEM019,1,47000,47000,
DTL00699,ORD00417,ITEM053,1,68000,68000,less sugar
DTL00700,ORD00417,ITEM025,1,41000,41000,
DTL00701,ORD00418,ITEM047,2,20000,40000,
DTL00702,ORD00419,ITEM076,1,28000,28000,
DTL00703,ORD00420,ITEM077,1,23000,23000,
DTL00704,ORD00420,ITEM078,2,18000,36000,
DTL00705,ORD00421,ITEM064,2,38000,76000,
DTL00706,ORD00422,ITEM022,1,52000,52000,
DTL00707,ORD00422,ITEM035,1,30000,30000,
DTL00708,ORD00422,ITEM046,1,29000,29000,
DTL00709,ORD00423,ITEM038,1,39000,39000,
DTL00710,ORD00424,ITEM022,2,52000,104000,tanpa susu
DTL00711,ORD00425,ITEM013,1,40000,40000,
DTL00712,ORD00425,ITEM002,3,40000,120000,
DTL00713,ORD00426,ITEM015,2,50000,100000,extra hot
DTL00714,ORD00426,ITEM029,1,37000,37000,
DTL00715,ORD00427,ITEM006,1,50000,50000,
DTL00716,ORD00427,ITEM011,1,49000,49000,
DTL00717,ORD00428,ITEM009,2,24000,48000,
DTL00718,ORD00429,ITEM011,1,49000,49000,
DTL00719,ORD00430,ITEM062,1,44000,44000,
DTL00720,ORD00431,ITEM022,1,52000,52000,
DTL00721,ORD00432,ITEM073,3,22000,66000,
DTL00722,ORD00432,ITEM004,1,29000,29000,
DTL00723,ORD00433,ITEM040,1,24000,24000,
DTL00724,ORD00434,ITEM056,1,51000,51000,
DTL00725,ORD00435,ITEM057,1,72000,72000,
DTL00726,ORD00436,ITEM073,1,22000,22000,
DTL00727,ORD00437,ITEM004,1,29000,29000,
DTL00728,ORD00437,ITEM051,3,49000,147000,
DTL00729,ORD00438,ITEM016,1,40000,40000,
DTL00730,ORD00438,ITEM051,1,49000,49000,tanpa susu
DTL00731,ORD00438,ITEM027,1,35000,35000,
DTL00732,ORD00439,ITEM072,1,18000,18000,
DTL00733,ORD00439,ITEM013,1,40000,40000,
DTL00734,ORD00440,ITEM078,1,18000,18000,
DTL00735,ORD00440,ITEM033,3,39000,117000,
DTL00736,ORD00441,ITEM009,1,24000,24000,
DTL00737,ORD00442,ITEM080,1,34000,34000,
DTL00738,ORD00443,ITEM029,1,37000,37000,ekstra creamer
DTL00739,ORD00443,ITEM073,2,22000,44000,
DTL00740,ORD00444,ITEM045,2,36000,72000,
DTL00741,ORD00445,ITEM036,1,25000,25000,
DTL00742,ORD00446,ITEM005,1,28000,28000,
DTL00743,ORD00447,ITEM072,2,18000,36000,
DTL00744,ORD00447,ITEM003,1,37000,37000,extra hot
DTL00745,ORD00447,ITEM008,2,36000,72000,
DTL00746,ORD00448,ITEM076,1,28000,28000,
DTL00747,ORD00448,ITEM077,1,23000,23000,
DTL00748,ORD00448,ITEM038,1,39000,39000,
DTL00749,ORD00449,ITEM042,1,33000,33000,
DTL00750,ORD00450,ITEM042,1,33000,33000,
DTL00751,ORD00450,ITEM022,2,52000,104000,
DTL00752,ORD00451,ITEM046,2,29000,58000,
DTL00753,ORD00451,ITEM054,1,65000,65000,
DTL00754,ORD00452,ITEM036,2,25000,50000,
DTL00755,ORD00452,ITEM045,1,36000,36000,
DTL00756,ORD00452,ITEM032,2,27000,54000,
DTL00757,ORD00453,ITEM013,1,40000,40000,
DTL00758,ORD00453,ITEM025,1,41000,41000,
DTL00759,ORD00453,ITEM040,1,24000,24000,
DTL00760,ORD00454,ITEM046,1,29000,29000,
DTL00761,ORD00455,ITEM047,1,20000,20000,
DTL00762,ORD00455,ITEM066,1,45000,45000,
DTL00763,ORD00456,ITEM003,2,37000,74000,
DTL00764,ORD00457,ITEM040,1,24000,24000,
DTL00765,ORD00457,ITEM024,2,27000,54000,
DTL00766,ORD00458,ITEM041,1,26000,26000,
DTL00767,ORD00458,ITEM043,1,27000,27000,
DTL00768,ORD00458,ITEM073,2,22000,44000,
DTL00769,ORD00459,ITEM037,1,27000,27000,
DTL00770,ORD00459,ITEM055,1,52000,52000,
DTL00771,ORD00460,ITEM013,1,40000,40000,
DTL00772,ORD00461,ITEM058,1,52000,52000,
DTL00773,ORD00462,ITEM077,1,23000,23000,
DTL00774,ORD00463,ITEM043,1,27000,27000,tanpa gula
DTL00775,ORD00463,ITEM040,1,24000,24000,
DTL00776,ORD00463,ITEM076,3,28000,84000,
DTL00777,ORD00464,ITEM068,1,39000,39000,less ice
DTL00778,ORD00465,ITEM022,1,52000,52000,
DTL00779,ORD00465,ITEM017,1,36000,36000,
DTL00780,ORD00466,ITEM010,1,35000,35000,
DTL00781,ORD00467,ITEM015,1,50000,50000,
DTL00782,ORD00467,ITEM049,1,28000,28000,
DTL00783,ORD00467,ITEM024,1,27000,27000,
DTL00784,ORD00468,ITEM007,2,24000,48000,
DTL00785,ORD00469,ITEM059,1,73000,73000,extra shot
DTL00786,ORD00470,ITEM063,1,67000,67000,gula sedikit
DTL00787,ORD00471,ITEM062,1,44000,44000,
DTL00788,ORD00472,ITEM034,1,30000,30000,
DTL00789,ORD00472,ITEM024,1,27000,27000,
DTL00790,ORD00472,ITEM073,2,22000,44000,
DTL00791,ORD00472,ITEM077,1,23000,23000,
DTL00792,ORD00473,ITEM075,1,29000,29000,
DTL00793,ORD00474,ITEM028,2,27000,54000,
DTL00794,ORD00474,ITEM029,1,37000,37000,
DTL00795,ORD00475,ITEM011,1,49000,49000,
DTL00796,ORD00476,ITEM059,2,73000,146000,tanpa susu
DTL00797,ORD00477,ITEM012,1,51000,51000,
DTL00798,ORD00477,ITEM018,2,29000,58000,
DTL00799,ORD00478,ITEM078,1,18000,18000,
DTL00800,ORD00478,ITEM030,1,27000,27000,
DTL00801,ORD00478,ITEM012,1,51000,51000,
DTL00802,ORD00479,ITEM058,1,52000,52000,
DTL00803,ORD00479,ITEM007,2,24000,48000,
DTL00804,ORD00480,ITEM072,1,18000,18000,
DTL00805,ORD00480,ITEM035,1,30000,30000,
DTL00806,ORD00481,ITEM052,1,56000,56000,
DTL00807,ORD00481,ITEM066,1,45000,45000,
DTL00808,ORD00481,ITEM063,1,67000,67000,
DTL00809,ORD00482,ITEM054,1,65000,65000,
DTL00810,ORD00482,ITEM069,1,60000,60000,
DTL00811,ORD00482,ITEM025,1,41000,41000,
DTL00812,ORD00483,ITEM053,2,68000,136000,less sugar
DTL00813,ORD00483,ITEM040,2,24000,48000,
DTL00814,ORD00483,ITEM025,1,41000,41000,
DTL00815,ORD00483,ITEM028,1,27000,27000,
DTL00816,ORD00484,ITEM007,1,24000,24000,no ice
DTL00817,ORD00484,ITEM064,3,38000,114000,
DTL00818,ORD00485,ITEM044,1,39000,39000,
DTL00819,ORD00486,ITEM001,1,29000,29000,
DTL00820,ORD00486,ITEM037,1,27000,27000,
DTL00821,ORD00486,ITEM069,1,60000,60000,
DTL00822,ORD00487,ITEM067,2,63000,126000,
DTL00823,ORD00487,ITEM076,1,28000,28000,
DTL00824,ORD00487,ITEM054,1,65000,65000,
DTL00825,ORD00488,ITEM024,3,27000,81000,gula sedikit
DTL00826,ORD00488,ITEM008,2,36000,72000,extra hot
DTL00827,ORD00489,ITEM077,1,23000,23000,
DTL00828,ORD00489,ITEM022,1,52000,52000,
DTL00829,ORD00490,ITEM057,1,72000,72000,
DTL00830,ORD00491,ITEM025,1,41000,41000,tambah whip cream
DTL00831,ORD00492,ITEM055,1,52000,52000,
DTL00832,ORD00493,ITEM036,2,25000,50000,tanpa susu
DTL00833,ORD00494,ITEM056,1,51000,51000,
DTL00834,ORD00495,ITEM060,1,73000,73000,
DTL00835,ORD00495,ITEM011,1,49000,49000,
DTL00836,ORD00496,ITEM073,1,22000,22000,ekstra creamer
DTL00837,ORD00496,ITEM062,3,44000,132000,
DTL00838,ORD00496,ITEM064,1,38000,38000,
DTL00839,ORD00497,ITEM055,1,52000,52000,
DTL00840,ORD00497,ITEM017,1,36000,36000,
DTL00841,ORD00498,ITEM022,1,52000,52000,
DTL00842,ORD00499,ITEM052,1,56000,56000,
DTL00843,ORD00500,ITEM019,1,47000,47000,
DTL00844,ORD00501,ITEM035,2,30000,60000,
DTL00845,ORD00502,ITEM046,1,29000,29000,
DTL00846,ORD00502,ITEM017,3,36000,108000,
DTL00847,ORD00503,ITEM003,1,37000,37000,
DTL00848,ORD00504,ITEM029,1,37000,37000,tanpa gula
DTL00849,ORD00505,ITEM012,1,51000,51000,gula sedikit
DTL00850,ORD00506,ITEM047,1,20000,20000,dingin
DTL00851,ORD00507,ITEM073,1,22000,22000,
DTL00852,ORD00507,ITEM075,1,29000,29000,
DTL00853,ORD00508,ITEM013,1,40000,40000,
DTL00854,ORD00509,ITEM022,1,52000,52000,
DTL00855,ORD00509,ITEM055,1,52000,52000,tambah whip cream
DTL00856,ORD00510,ITEM071,1,26000,26000,
DTL00857,ORD00511,ITEM078,1,18000,18000,
DTL00858,ORD00512,ITEM047,1,20000,20000,ekstra creamer
DTL00859,ORD00512,ITEM051,1,49000,49000,
DTL00860,ORD00513,ITEM001,1,29000,29000,
DTL00861,ORD00513,ITEM002,2,40000,80000,
DTL00862,ORD00514,ITEM053,2,68000,136000,
DTL00863,ORD00514,ITEM056,1,51000,51000,
DTL00864,ORD00515,ITEM053,1,68000,68000,
DTL00865,ORD00515,ITEM030,1,27000,27000,
DTL00866,ORD00516,ITEM031,3,21000,63000,
DTL00867,ORD00517,ITEM028,1,27000,27000,
DTL00868,ORD00517,ITEM009,1,24000,24000,panas
DTL00869,ORD00518,ITEM067,2,63000,126000,
DTL00870,ORD00518,ITEM001,2,29000,58000,
DTL00871,ORD00519,ITEM076,1,28000,28000,panas
DTL00872,ORD00520,ITEM004,3,29000,87000,
DTL00873,ORD00521,ITEM004,1,29000,29000,
DTL00874,ORD00521,ITEM071,1,26000,26000,dingin
DTL00875,ORD00522,ITEM064,1,38000,38000,
DTL00876,ORD00522,ITEM013,1,40000,40000,
DTL00877,ORD00522,ITEM066,1,45000,45000,
DTL00878,ORD00523,ITEM008,1,36000,36000,
DTL00879,ORD00524,ITEM057,1,72000,72000,
DTL00880,ORD00525,ITEM002,1,40000,40000,
DTL00881,ORD00526,ITEM029,1,37000,37000,
DTL00882,ORD00526,ITEM037,1,27000,27000,
DTL00883,ORD00527,ITEM044,3,39000,117000,
DTL00884,ORD00527,ITEM055,1,52000,52000,
DTL00885,ORD00528,ITEM009,1,24000,24000,
DTL00886,ORD00528,ITEM051,3,49000,147000,
DTL00887,ORD00528,ITEM030,1,27000,27000,
DTL00888,ORD00529,ITEM001,1,29000,29000,
DTL00889,ORD00530,ITEM029,2,37000,74000,
DTL00890,ORD00531,ITEM054,3,65000,195000,
DTL00891,ORD00531,ITEM006,1,50000,50000,
DTL00892,ORD00532,ITEM013,2,40000,80000,
DTL00893,ORD00532,ITEM003,1,37000,37000,tanpa gula
DTL00894,ORD00533,ITEM063,2,67000,134000,
DTL00895,ORD00533,ITEM009,1,24000,24000,
DTL00896,ORD00533,ITEM017,1,36000,36000,
DTL00897,ORD00533,ITEM022,1,52000,52000,
DTL00898,ORD00534,ITEM042,2,33000,66000,tanpa susu
DTL00899,ORD00535,ITEM076,1,28000,28000,
DTL00900,ORD00536,ITEM032,2,27000,54000,
DTL00901,ORD00536,ITEM034,1,30000,30000,
DTL00902,ORD00537,ITEM044,1,39000,39000,
DTL00903,ORD00537,ITEM064,1,38000,38000,
DTL00904,ORD00538,ITEM028,1,27000,27000,
DTL00905,ORD00539,ITEM035,1,30000,30000,
DTL00906,ORD00539,ITEM013,1,40000,40000,
DTL00907,ORD00540,ITEM080,1,34000,34000,
DTL00908,ORD00540,ITEM040,3,24000,72000,tanpa susu
DTL00909,ORD00540,ITEM002,1,40000,40000,
DTL00910,ORD00540,ITEM045,1,36000,36000,extra shot
DTL00911,ORD00541,ITEM068,1,39000,39000,
DTL00912,ORD00541,ITEM051,1,49000,49000,
DTL00913,ORD00542,ITEM046,2,29000,58000,
DTL00914,ORD00542,ITEM002,1,40000,40000,
DTL00915,ORD00542,ITEM073,1,22000,22000,
DTL00916,ORD00543,ITEM058,1,52000,52000,
DTL00917,ORD00543,ITEM056,1,51000,51000,
DTL00918,ORD00544,ITEM028,1,27000,27000,
DTL00919,ORD00545,ITEM008,1,36000,36000,
DTL00920,ORD00546,ITEM032,1,27000,27000,
DTL00921,ORD00547,ITEM067,1,63000,63000,less ice
DTL00922,ORD00547,ITEM042,1,33000,33000,
DTL00923,ORD00548,ITEM012,1,51000,51000,less ice
DTL00924,ORD00549,ITEM063,1,67000,67000,extra shot
DTL00925,ORD00550,ITEM009,1,24000,24000,
DTL00926,ORD00551,ITEM049,1,28000,28000,
DTL00927,ORD00552,ITEM051,1,49000,49000,extra hot
DTL00928,ORD00553,ITEM009,1,24000,24000,
DTL00929,ORD00554,ITEM044,1,39000,39000,
DTL00930,ORD00555,ITEM005,2,28000,56000,
DTL00931,ORD00556,ITEM007,1,24000,24000,tanpa gula
DTL00932,ORD00556,ITEM056,2,51000,102000,
DTL00933,ORD00557,ITEM013,1,40000,40000,
DTL00934,ORD00558,ITEM032,1,27000,27000,
DTL00935,ORD00558,ITEM080,1,34000,34000,
DTL00936,ORD00559,ITEM042,1,33000,33000,
DTL00937,ORD00560,ITEM027,3,35000,105000,
DTL00938,ORD00560,ITEM038,3,39000,117000,
DTL00939,ORD00561,ITEM003,1,37000,37000,
DTL00940,ORD00562,ITEM017,1,36000,36000,
DTL00941,ORD00563,ITEM005,1,28000,28000,
DTL00942,ORD00564,ITEM061,1,59000,59000,
DTL00943,ORD00564,ITEM043,1,27000,27000,
DTL00944,ORD00565,ITEM056,1,51000,51000,
DTL00945,ORD00566,ITEM028,1,27000,27000,
DTL00946,ORD00567,ITEM062,1,44000,44000,
DTL00947,ORD00568,ITEM027,1,35000,35000,
DTL00948,ORD00569,ITEM045,1,36000,36000,
DTL00949,ORD00569,ITEM078,1,18000,18000,
DTL00950,ORD00570,ITEM024,2,27000,54000,
DTL00951,ORD00571,ITEM010,1,35000,35000,
DTL00952,ORD00572,ITEM072,1,18000,18000,
DTL00953,ORD00573,ITEM054,1,65000,65000,
DTL00954,ORD00573,ITEM004,1,29000,29000,
DTL00955,ORD00573,ITEM022,1,52000,52000,extra shot
DTL00956,ORD00574,ITEM062,1,44000,44000,
DTL00957,ORD00574,ITEM027,1,35000,35000,tanpa susu
DTL00958,ORD00574,ITEM038,1,39000,39000,
DTL00959,ORD00575,ITEM058,3,52000,156000,
DTL00960,ORD00575,ITEM046,1,29000,29000,
DTL00961,ORD00575,ITEM001,1,29000,29000,
DTL00962,ORD00576,ITEM016,1,40000,40000,
DTL00963,ORD00577,ITEM015,2,50000,100000,
DTL00964,ORD00578,ITEM013,1,40000,40000,
DTL00965,ORD00579,ITEM041,1,26000,26000,
DTL00966,ORD00579,ITEM072,1,18000,18000,
DTL00967,ORD00580,ITEM050,2,27000,54000,
DTL00968,ORD00580,ITEM013,2,40000,80000,less sugar
DTL00969,ORD00580,ITEM001,1,29000,29000,dingin
DTL00970,ORD00580,ITEM067,3,63000,189000,
DTL00971,ORD00581,ITEM001,1,29000,29000,
DTL00972,ORD00581,ITEM049,1,28000,28000,
DTL00973,ORD00582,ITEM069,3,60000,180000,no ice
DTL00974,ORD00583,ITEM073,1,22000,22000,
DTL00975,ORD00584,ITEM012,1,51000,51000,less sugar
DTL00976,ORD00585,ITEM017,1,36000,36000,
DTL00977,ORD00585,ITEM019,1,47000,47000,
DTL00978,ORD00585,ITEM078,1,18000,18000,
DTL00979,ORD00586,ITEM063,1,67000,67000,
DTL00980,ORD00586,ITEM035,1,30000,30000,
DTL00981,ORD00586,ITEM034,1,30000,30000,
DTL00982,ORD00587,ITEM078,1,18000,18000,
DTL00983,ORD00588,ITEM002,1,40000,40000,
DTL00984,ORD00589,ITEM005,1,28000,28000,
DTL00985,ORD00590,ITEM056,3,51000,153000,
DTL00986,ORD00590,ITEM008,2,36000,72000,
DTL00987,ORD00591,ITEM025,1,41000,41000,
DTL00988,ORD00591,ITEM003,1,37000,37000,
DTL00989,ORD00591,ITEM058,1,52000,52000,
DTL00990,ORD00591,ITEM051,1,49000,49000,ekstra creamer
DTL00991,ORD00592,ITEM025,1,41000,41000,
DTL00992,ORD00593,ITEM015,1,50000,50000,extra shot
DTL00993,ORD00594,ITEM007,1,24000,24000,
DTL00994,ORD00595,ITEM058,1,52000,52000,
DTL00995,ORD00596,ITEM064,1,38000,38000,
DTL00996,ORD00596,ITEM055,1,52000,52000,
DTL00997,ORD00597,ITEM029,1,37000,37000,
DTL00998,ORD00597,ITEM057,1,72000,72000,
DTL00999,ORD00598,ITEM078,1,18000,18000,
DTL01000,ORD00599,ITEM029,1,37000,37000,
DTL01001,ORD00600,ITEM005,1,28000,28000,
DTL01002,ORD00601,ITEM076,2,28000,56000,
DTL01003,ORD00602,ITEM013,1,40000,40000,
DTL01004,ORD00603,ITEM053,1,68000,68000,
DTL01005,ORD00604,ITEM038,1,39000,39000,extra shot
DTL01006,ORD00605,ITEM075,1,29000,29000,
DTL01007,ORD00605,ITEM025,3,41000,123000,
DTL01008,ORD00606,ITEM050,1,27000,27000,
DTL01009,ORD00607,ITEM034,1,30000,30000,
DTL01010,ORD00607,ITEM056,1,51000,51000,
