order_id,outlet_id,order_date,order_time,total_amount,payment_method,order_type,staff_id
ORD00055,OUT012,2022-05-27,18:50:04,121000,OVO,dine_in,STF068
ORD00402,OUT006,2022-05-28,09:06:10,54000,OVO,dine_in,STF036
ORD00769,OUT004,2022-05-28,13:14:56,217000,GoPay,dine_in,STF022
ORD00928,OUT004,2022-05-29,08:42:52,125000,OVO,dine_in,STF023
ORD00845,OUT002,2022-05-30,08:23:25,36000,Kartu Debit,takeaway,STF011
ORD00786,OUT007,2022-05-30,08:26:35,72000,OVO,takeaway,STF039
ORD00200,OUT003,2022-05-31,08:47:16,108000,Kartu Debit,takeaway,STF014
ORD00403,OUT001,2022-05-31,18:34:59,37000,GoPay,takeaway,STF004
ORD00687,OUT011,2022-05-31,19:31:27,21000,QRIS,takeaway,STF062
ORD00394,OUT008,2022-06-01,12:36:35,135000,OVO,dine_in,STF046
ORD00911,OUT012,2022-06-01,12:57:59,47000,OVO,dine_in,STF072
ORD00589,OUT005,2022-06-01,22:43:29,28000,GoPay,takeaway,STF027
ORD00811,OUT013,2022-06-03,08:44:27,27000,OVO,delivery,STF076
ORD00724,OUT005,2022-06-04,07:51:31,29000,Tunai,delivery,STF026
ORD00875,OUT007,2022-06-05,12:14:59,38000,OVO,delivery,STF039
ORD00926,OUT002,2022-06-05,12:34:03,27000,Kartu Debit,takeaway,STF012
ORD00509,OUT005,2022-06-05,13:05:54,104000,Tunai,takeaway,STF026
ORD00915,OUT011,2022-06-05,17:51:56,89000,QRIS,takeaway,STF062
ORD00533,OUT007,2022-06-06,12:51:23,246000,Tunai,dine_in,STF041
ORD00499,OUT002,2022-06-06,13:11:52,56000,Kartu Debit,takeaway,STF007
ORD00817,OUT013,2022-06-06,18:09:12,50000,GoPay,dine_in,STF076
ORD00205,OUT010,2022-06-06,19:02:19,23000,OVO,takeaway,STF060
ORD00780,OUT002,2022-06-07,08:36:56,121000,GoPay,takeaway,STF008
ORD00041,OUT003,2022-06-08,07:03:23,99000,OVO,dine_in,STF013
ORD00656,OUT001,2022-06-08,08:40:59,50000,GoPay,dine_in,STF004
ORD00500,OUT010,2022-06-08,12:50:24,47000,QRIS,delivery,STF059
ORD00048,OUT008,2022-06-08,22:57:53,104000,GoPay,dine_in,STF048
ORD00345,OUT001,2022-06-09,09:21:29,103000,GoPay,dine_in,STF006
ORD00822,OUT010,2022-06-09,19:30:02,56000,OVO,takeaway,STF056
ORD00427,OUT004,2022-06-10,07:33:08,99000,QRIS,delivery,STF022
ORD00147,OUT004,2022-06-10,12:08:24,76000,Kartu Debit,delivery,STF020
ORD00273,OUT008,2022-06-11,07:43:13,24000,QRIS,takeaway,STF043
ORD00580,OUT011,2022-06-11,18:42:25,352000,QRIS,takeaway,STF061
ORD00488,OUT011,2022-06-11,19:10:27,153000,GoPay,takeaway,STF061
ORD00437,OUT012,2022-06-12,07:37:02,176000,GoPay,dine_in,STF070
ORD00163,OUT011,2022-06-12,08:04:12,50000,GoPay,delivery,STF065
ORD00406,OUT012,2022-06-12,08:39:59,54000,GoPay,delivery,STF072
ORD00905,OUT008,2022-06-12,10:58:46,22000,GoPay,delivery,STF046
ORD00295,OUT008,2022-06-12,18:51:57,51000,QRIS,delivery,STF044
ORD00010,OUT007,2022-06-12,22:55:34,81000,GoPay,takeaway,STF037
ORD00860,OUT010,2022-06-13,22:06:43,55000,OVO,takeaway,STF056
ORD00937,OUT006,2022-06-14,08:57:06,72000,Kartu Debit,dine_in,STF031
ORD00042,OUT007,2022-06-14,11:03:28,27000,GoPay,dine_in,STF042
ORD00734,OUT006,2022-06-14,13:24:08,39000,Tunai,takeaway,STF035
ORD00798,OUT001,2022-06-15,07:08:32,27000,QRIS,takeaway,STF005
ORD00671,OUT005,2022-06-15,17:00:09,137000,QRIS,dine_in,STF029
ORD00143,OUT005,2022-06-15,17:35:36,74000,GoPay,takeaway,STF029
ORD00543,OUT005,2022-06-16,17:50:02,103000,GoPay,dine_in,STF027
ORD00848,OUT012,2022-06-16,18:10:36,66000,Tunai,dine_in,STF071
ORD00598,OUT004,2022-06-16,19:50:34,18000,GoPay,takeaway,STF019
ORD00861,OUT006,2022-06-16,22:41:38,24000,QRIS,delivery,STF036
ORD00585,OUT006,2022-06-17,15:14:46,101000,OVO,delivery,STF034
ORD00802,OUT010,2022-06-18,12:58:16,33000,QRIS,dine_in,STF059
ORD00544,OUT004,2022-06-18,13:40:57,27000,OVO,dine_in,STF020
ORD00467,OUT004,2022-06-18,18:43:07,105000,QRIS,dine_in,STF024
ORD00761,OUT008,2022-06-18,19:23:14,201000,QRIS,dine_in,STF048
ORD00030,OUT009,2022-06-18,20:22:55,80000,Kartu Debit,delivery,STF051
ORD00468,OUT001,2022-06-18,21:20:46,48000,Kartu Debit,takeaway,STF002
ORD00882,OUT001,2022-06-19,13:02:47,23000,GoPay,takeaway,STF001
ORD00626,OUT005,2022-06-19,19:23:47,33000,Kartu Debit,takeaway,STF027
ORD00549,OUT012,2022-06-19,19:51:54,67000,GoPay,takeaway,STF069
ORD00104,OUT007,2022-06-20,07:13:59,53000,GoPay,delivery,STF037
ORD00044,OUT005,2022-06-20,18:09:58,49000,OVO,dine_in,STF029
ORD00561,OUT005,2022-06-20,19:56:44,37000,OVO,delivery,STF029
ORD00155,OUT001,2022-06-21,15:33:04,148000,OVO,delivery,STF006
ORD00160,OUT001,2022-06-21,18:24:54,69000,Kartu Debit,delivery,STF004
ORD00088,OUT004,2022-06-21,18:34:33,54000,QRIS,dine_in,STF024
ORD00174,OUT004,2022-06-22,08:10:46,95000,QRIS,delivery,STF023
ORD00830,OUT002,2022-06-22,16:27:25,214000,GoPay,dine_in,STF009
ORD00541,OUT013,2022-06-22,18:13:30,88000,OVO,takeaway,STF078
ORD00525,OUT004,2022-06-23,07:29:33,40000,OVO,takeaway,STF020
ORD00267,OUT005,2022-06-24,15:56:34,154000,Tunai,dine_in,STF029
ORD00513,OUT011,2022-06-24,17:21:01,109000,Kartu Debit,dine_in,STF061
ORD00834,OUT011,2022-06-24,19:28:09,35000,QRIS,delivery,STF064
ORD00917,OUT003,2022-06-25,12:22:11,37000,Kartu Debit,takeaway,STF015
ORD00280,OUT006,2022-06-25,12:41:18,64000,Kartu Debit,dine_in,STF035
ORD00199,OUT007,2022-06-25,14:43:34,72000,Tunai,takeaway,STF042
ORD00202,OUT007,2022-06-25,17:57:58,104000,QRIS,dine_in,STF039
ORD00034,OUT002,2022-06-26,12:43:43,80000,Tunai,takeaway,STF012
ORD00408,OUT011,2022-06-26,13:34:10,324000,QRIS,dine_in,STF061
ORD00285,OUT005,2022-06-26,17:00:44,67000,QRIS,delivery,STF029
ORD00850,OUT006,2022-06-26,17:33:23,23000,QRIS,takeaway,STF036
ORD00284,OUT005,2022-06-27,08:51:05,27000,QRIS,dine_in,STF027
ORD00823,OUT003,2022-06-27,10:41:55,27000,QRIS,dine_in,STF014
ORD00914,OUT002,2022-06-27,18:09:04,101000,Kartu Debit,dine_in,STF007
ORD00741,OUT002,2022-06-27,20:38:47,29000,Tunai,dine_in,STF012
ORD00505,OUT013,2022-06-29,07:34:10,51000,OVO,dine_in,STF075
ORD00849,OUT013,2022-06-29,07:54:13,219000,Tunai,dine_in,STF075
ORD00641,OUT005,2022-06-30,14:58:56,40000,Kartu Debit,dine_in,STF025
ORD00474,OUT009,2022-07-01,07:49:32,91000,GoPay,dine_in,STF053
ORD00772,OUT004,2022-07-01,14:46:04,63000,OVO,dine_in,STF024
ORD00484,OUT011,2022-07-01,15:57:09,138000,Kartu Debit,takeaway,STF065
ORD00165,OUT008,2022-07-02,07:43:19,152000,OVO,dine_in,STF043
ORD00900,OUT009,2022-07-02,07:45:51,67000,QRIS,dine_in,STF053
ORD00539,OUT003,2022-07-03,16:53:32,70000,QRIS,takeaway,STF013
ORD00527,OUT011,2022-07-03,17:49:09,169000,GoPay,takeaway,STF063
ORD00471,OUT005,2022-07-03,18:32:12,44000,QRIS,takeaway,STF029
ORD00136,OUT002,2022-07-03,22:08:12,91000,QRIS,takeaway,STF012
ORD00121,OUT003,2022-07-04,08:46:40,50000,QRIS,takeaway,STF018
ORD00736,OUT001,2022-07-04,09:21:11,27000,Kartu Debit,delivery,STF006
ORD00305,OUT009,2022-07-04,21:25:00,131000,Kartu Debit,dine_in,STF051
ORD00065,OUT006,2022-07-05,07:12:50,52000,GoPay,dine_in,STF034
ORD00668,OUT002,2022-07-05,22:13:03,27000,OVO,dine_in,STF011
ORD00601,OUT010,2022-07-06,12:27:42,56000,GoPay,dine_in,STF057
ORD00711,OUT005,2022-07-06,19:22:19,28000,Kartu Debit,dine_in,STF029
ORD00248,OUT005,2022-07-07,19:37:46,51000,OVO,dine_in,STF029
ORD00821,OUT008,2022-07-08,17:52:00,99000,Tunai,takeaway,STF046
ORD00581,OUT008,2022-07-08,18:42:55,57000,QRIS,takeaway,STF046
ORD00583,OUT013,2022-07-09,11:55:33,22000,Tunai,delivery,STF078
ORD00969,OUT005,2022-07-09,13:04:01,28000,QRIS,dine_in,STF029
ORD00941,OUT012,2022-07-09,13:08:46,27000,QRIS,dine_in,STF069
ORD00183,OUT006,2022-07-09,18:11:28,60000,GoPay,dine_in,STF034
ORD00250,OUT009,2022-07-09,18:13:33,156000,QRIS,dine_in,STF051
ORD00496,OUT003,2022-07-09,19:37:35,192000,QRIS,delivery,STF017
ORD00145,OUT003,2022-07-10,12:03:25,51000,Tunai,dine_in,STF014
ORD00949,OUT012,2022-07-10,18:04:11,121000,GoPay,takeaway,STF070
ORD00304,OUT011,2022-07-10,18:27:52,34000,Kartu Debit,dine_in,STF065
ORD00190,OUT005,2022-07-10,19:50:19,117000,OVO,dine_in,STF029
ORD00324,OUT011,2022-07-11,13:31:30,73000,GoPay,dine_in,STF062
ORD00864,OUT010,2022-07-11,13:50:24,66000,OVO,takeaway,STF059
ORD00992,OUT006,2022-07-11,18:46:35,129000,QRIS,dine_in,STF033
ORD00392,OUT007,2022-07-12,09:30:37,63000,QRIS,dine_in,STF040
ORD00251,OUT006,2022-07-12,18:37:41,30000,GoPay,takeaway,STF033
ORD00720,OUT003,2022-07-12,20:06:08,68000,QRIS,takeaway,STF015
ORD00107,OUT008,2022-07-14,08:31:35,54000,Tunai,delivery,STF045
ORD00623,OUT014,2022-07-14,09:55:03,30000,QRIS,takeaway,STF083
ORD00367,OUT004,2022-07-14,19:30:16,45000,GoPay,takeaway,STF023
ORD00118,OUT013,2022-07-15,07:00:19,51000,QRIS,dine_in,STF076
ORD00841,OUT014,2022-07-15,08:10:36,52000,Tunai,takeaway,STF084
ORD00254,OUT014,2022-07-15,08:36:37,52000,GoPay,dine_in,STF084
ORD00268,OUT003,2022-07-15,14:43:44,86000,OVO,dine_in,STF017
ORD00228,OUT001,2022-07-15,18:03:12,166000,OVO,delivery,STF002
ORD00039,OUT012,2022-07-16,11:15:06,27000,GoPay,dine_in,STF069
ORD00115,OUT006,2022-07-16,11:50:44,80000,Kartu Debit,dine_in,STF035
ORD00971,OUT002,2022-07-16,17:05:33,95000,QRIS,takeaway,STF012
ORD00572,OUT004,2022-07-17,12:12:48,18000,QRIS,dine_in,STF022
ORD00903,OUT014,2022-07-17,15:22:52,153000,Kartu Debit,dine_in,STF081
ORD00425,OUT012,2022-07-17,17:49:46,160000,Tunai,dine_in,STF072
ORD00354,OUT013,2022-07-17,18:03:05,108000,OVO,dine_in,STF078
ORD00384,OUT013,2022-07-17,18:36:34,54000,GoPay,dine_in,STF075
ORD00075,OUT003,2022-07-17,19:35:17,40000,Tunai,delivery,STF018
ORD00678,OUT014,2022-07-18,08:50:23,105000,QRIS,delivery,STF083
ORD00737,OUT012,2022-07-19,11:51:04,106000,QRIS,takeaway,STF071
ORD00122,OUT013,2022-07-19,19:51:55,47000,OVO,takeaway,STF076
ORD00935,OUT002,2022-07-20,12:32:04,38000,OVO,dine_in,STF008
ORD00550,OUT004,2022-07-21,08:15:56,24000,GoPay,dine_in,STF024
ORD00326,OUT011,2022-07-21,08:33:06,73000,QRIS,takeaway,STF061
ORD00223,OUT014,2022-07-21,10:49:57,128000,QRIS,takeaway,STF084
ORD00983,OUT009,2022-07-21,12:28:01,127000,QRIS,takeaway,STF053
ORD00722,OUT002,2022-07-21,18:00:29,85000,Kartu Debit,takeaway,STF011
ORD00731,OUT010,2022-07-21,19:41:30,50000,QRIS,takeaway,STF059
ORD00038,OUT002,2022-07-22,17:14:21,40000,Kartu Debit,dine_in,STF007
ORD00196,OUT010,2022-07-23,07:32:42,63000,QRIS,takeaway,STF060
ORD00690,OUT006,2022-07-23,08:51:20,39000,QRIS,dine_in,STF033
ORD00907,OUT006,2022-07-23,09:12:05,201000,GoPay,delivery,STF035
ORD00448,OUT003,2022-07-23,11:15:07,90000,Tunai,delivery,STF018
ORD00891,OUT006,2022-07-23,13:09:53,68000,Kartu Debit,dine_in,STF031
ORD00511,OUT013,2022-07-23,13:37:53,18000,QRIS,dine_in,STF073
ORD00739,OUT010,2022-07-24,10:37:30,59000,OVO,delivery,STF055
ORD00620,OUT011,2022-07-24,18:53:52,120000,QRIS,dine_in,STF061
ORD00617,OUT006,2022-07-25,07:27:31,27000,OVO,dine_in,STF035
ORD00779,OUT014,2022-07-25,12:16:43,117000,OVO,takeaway,STF082
ORD00838,OUT006,2022-07-25,12:48:13,65000,QRIS,takeaway,STF033
ORD00158,OUT002,2022-07-25,13:55:18,63000,Kartu Debit,dine_in,STF009
ORD00940,OUT004,2022-07-25,18:22:13,45000,QRIS,takeaway,STF023
ORD00166,OUT007,2022-07-25,18:41:05,157000,Tunai,takeaway,STF039
ORD00124,OUT013,2022-07-27,17:12:37,78000,QRIS,dine_in,STF078
ORD00119,OUT009,2022-07-28,07:22:35,112000,GoPay,takeaway,STF053
ORD00754,OUT004,2022-07-29,07:17:57,136000,Tunai,takeaway,STF022
ORD00604,OUT014,2022-07-29,12:24:41,39000,GoPay,takeaway,STF082
ORD00521,OUT014,2022-07-29,13:10:21,55000,OVO,dine_in,STF084
ORD00222,OUT005,2022-07-29,17:12:12,27000,GoPay,takeaway,STF026
ORD00546,OUT011,2022-07-30,07:08:34,27000,QRIS,takeaway,STF061
ORD00215,OUT002,2022-07-30,07:16:41,79000,OVO,dine_in,STF012
ORD00962,OUT014,2022-07-30,21:00:47,89000,Kartu Debit,dine_in,STF081
ORD00799,OUT013,2022-07-30,22:22:19,117000,QRIS,dine_in,STF078
ORD00357,OUT013,2022-07-31,08:42:11,124000,QRIS,dine_in,STF075
ORD00325,OUT009,2022-07-31,18:12:48,122000,OVO,dine_in,STF050
ORD00234,OUT006,2022-08-01,13:05:22,65000,OVO,dine_in,STF036
ORD00483,OUT002,2022-08-01,22:19:15,252000,OVO,takeaway,STF007
ORD00320,OUT008,2022-08-02,08:27:19,27000,Tunai,dine_in,STF046
ORD00706,OUT013,2022-08-03,08:46:52,27000,Kartu Debit,dine_in,STF077
ORD00257,OUT011,2022-08-03,10:11:30,108000,Tunai,takeaway,STF061
ORD00209,OUT005,2022-08-03,10:32:46,50000,Tunai,dine_in,STF027
ORD00029,OUT014,2022-08-03,12:42:16,124000,QRIS,dine_in,STF084
ORD00881,OUT006,2022-08-03,17:09:47,110000,Kartu Debit,dine_in,STF033
ORD00391,OUT011,2022-08-03,18:57:20,40000,OVO,delivery,STF061
ORD00459,OUT007,2022-08-03,19:09:01,79000,OVO,dine_in,STF038
ORD00169,OUT005,2022-08-03,19:33:15,146000,Tunai,takeaway,STF025
ORD00557,OUT001,2022-08-04,07:21:52,40000,GoPay,delivery,STF001
ORD00899,OUT007,2022-08-04,07:55:49,39000,OVO,delivery,STF042
ORD00011,OUT014,2022-08-04,10:28:10,36000,Kartu Debit,dine_in,STF079
ORD00028,OUT014,2022-08-04,10:54:41,106000,Tunai,delivery,STF083
ORD00362,OUT011,2022-08-04,19:18:18,60000,GoPay,dine_in,STF065
ORD00287,OUT003,2022-08-05,15:18:41,24000,Kartu Debit,takeaway,STF015
ORD00524,OUT013,2022-08-05,19:26:14,72000,Tunai,delivery,STF078
ORD00613,OUT001,2022-08-06,18:15:47,135000,Tunai,takeaway,STF006
ORD00350,OUT012,2022-08-06,18:21:50,60000,OVO,takeaway,STF071
ORD00412,OUT005,2022-08-07,12:00:18,336000,OVO,dine_in,STF027
ORD00538,OUT011,2022-08-07,13:26:23,27000,QRIS,dine_in,STF063
ORD00219,OUT013,2022-08-08,17:00:52,56000,GoPay,takeaway,STF078
ORD00576,OUT010,2022-08-09,12:11:45,40000,GoPay,dine_in,STF058
ORD00059,OUT003,2022-08-09,12:34:18,39000,OVO,dine_in,STF013
ORD00164,OUT014,2022-08-09,19:13:28,179000,OVO,takeaway,STF081
ORD00519,OUT011,2022-08-10,20:17:07,28000,Kartu Debit,takeaway,STF064
ORD00974,OUT013,2022-08-11,07:19:16,59000,OVO,dine_in,STF076
ORD00476,OUT004,2022-08-11,07:25:07,146000,GoPay,dine_in,STF023
ORD00718,OUT013,2022-08-11,07:57:16,67000,OVO,takeaway,STF076
ORD00444,OUT010,2022-08-11,08:33:12,72000,QRIS,takeaway,STF056
ORD00263,OUT010,2022-08-11,12:14:23,129000,GoPay,takeaway,STF055
ORD00621,OUT001,2022-08-11,12:31:05,103000,Kartu Debit,takeaway,STF002
ORD00355,OUT010,2022-08-11,18:05:37,58000,GoPay,takeaway,STF059
ORD00629,OUT004,2022-08-12,13:33:59,68000,QRIS,dine_in,STF020
ORD00800,OUT005,2022-08-12,13:44:50,123000,OVO,delivery,STF025
ORD00112,OUT012,2022-08-13,08:44:14,79000,OVO,delivery,STF068
ORD00814,OUT001,2022-08-13,21:37:36,27000,Kartu Debit,takeaway,STF005
ORD00374,OUT006,2022-08-14,08:39:25,34000,GoPay,delivery,STF034
ORD00327,OUT010,2022-08-14,12:49:52,24000,OVO,takeaway,STF056
ORD00144,OUT006,2022-08-14,13:12:44,33000,GoPay,delivery,STF033
ORD00313,OUT005,2022-08-14,19:14:12,89000,Kartu Debit,dine_in,STF026
ORD00375,OUT004,2022-08-15,10:02:04,81000,GoPay,takeaway,STF022
ORD00465,OUT002,2022-08-15,18:35:31,88000,QRIS,takeaway,STF007
ORD00410,OUT008,2022-08-17,12:03:38,33000,Tunai,dine_in,STF047
ORD00975,OUT005,2022-08-17,12:38:28,159000,Kartu Debit,dine_in,STF025
ORD00867,OUT014,2022-08-17,16:36:12,34000,Tunai,dine_in,STF082
ORD00643,OUT014,2022-08-17,16:39:52,22000,OVO,dine_in,STF079
ORD00635,OUT005,2022-08-17,18:27:23,63000,GoPay,takeaway,STF025
ORD00660,OUT011,2022-08-18,17:18:23,372000,Tunai,takeaway,STF061
ORD00888,OUT013,2022-08-18,21:39:16,78000,QRIS,takeaway,STF073
ORD00569,OUT014,2022-08-18,22:01:48,54000,QRIS,takeaway,STF079
ORD00836,OUT011,2022-08-20,07:09:39,67000,Tunai,dine_in,STF065
ORD00397,OUT001,2022-08-21,08:55:45,64000,QRIS,dine_in,STF004
ORD00939,OUT003,2022-08-21,12:14:09,191000,OVO,delivery,STF014
ORD00369,OUT013,2022-08-21,14:46:43,37000,Tunai,delivery,STF075
ORD00060,OUT014,2022-08-21,18:28:02,212000,Kartu Debit,dine_in,STF083
ORD00220,OUT008,2022-08-21,19:39:38,45000,QRIS,delivery,STF048
ORD00964,OUT013,2022-08-21,21:28:09,58000,GoPay,delivery,STF077
ORD00458,OUT007,2022-08-21,22:07:14,97000,Kartu Debit,dine_in,STF038
ORD00383,OUT004,2022-08-22,09:52:52,108000,GoPay,dine_in,STF023
ORD00077,OUT009,2022-08-22,17:08:20,36000,Tunai,dine_in,STF050
ORD00026,OUT005,2022-08-23,07:03:30,38000,QRIS,takeaway,STF025
ORD00890,OUT008,2022-08-23,10:35:45,67000,OVO,dine_in,STF045
ORD00111,OUT014,2022-08-24,07:33:09,68000,OVO,dine_in,STF083
ORD00703,OUT012,2022-08-26,13:32:27,52000,QRIS,dine_in,STF068
ORD00616,OUT001,2022-08-26,22:03:22,68000,GoPay,takeaway,STF005
ORD00201,OUT010,2022-08-26,22:03:55,149000,Tunai,takeaway,STF059
ORD00301,OUT002,2022-08-28,08:23:35,88000,Kartu Debit,takeaway,STF009
ORD00704,OUT014,2022-08-28,13:11:38,67000,OVO,takeaway,STF083
ORD00794,OUT005,2022-08-29,07:19:44,27000,GoPay,dine_in,STF025
ORD00865,OUT010,2022-08-29,08:49:42,99000,QRIS,delivery,STF060
ORD00630,OUT013,2022-08-29,09:10:28,145000,Kartu Debit,takeaway,STF077
ORD00651,OUT010,2022-08-29,12:28:50,27000,Tunai,delivery,STF055
ORD00401,OUT004,2022-08-29,16:28:39,63000,QRIS,delivery,STF019
ORD00958,OUT006,2022-08-29,18:37:55,49000,GoPay,takeaway,STF032
ORD00622,OUT014,2022-08-29,19:51:06,54000,Kartu Debit,delivery,STF083
ORD00461,OUT008,2022-08-30,08:00:16,52000,QRIS,takeaway,STF046
ORD00382,OUT001,2022-08-30,08:15:44,48000,Tunai,dine_in,STF001
ORD00274,OUT009,2022-08-30,17:23:11,52000,QRIS,takeaway,STF050
ORD00409,OUT010,2022-08-31,11:51:36,76000,Kartu Debit,takeaway,STF057
ORD00442,OUT014,2022-09-01,07:41:52,34000,OVO,takeaway,STF081
ORD00269,OUT003,2022-09-01,08:57:36,21000,OVO,dine_in,STF014
ORD00185,OUT008,2022-09-01,13:57:54,80000,Kartu Debit,dine_in,STF047
ORD00542,OUT014,2022-09-01,19:35:01,120000,QRIS,dine_in,STF083
ORD00801,OUT014,2022-09-02,13:24:23,65000,GoPay,delivery,STF079
ORD00562,OUT013,2022-09-02,14:32:37,36000,Kartu Debit,dine_in,STF075
ORD00123,OUT007,2022-09-03,13:20:18,27000,Kartu Debit,delivery,STF042
ORD00730,OUT013,2022-09-03,18:09:22,47000,Tunai,delivery,STF078
ORD00639,OUT005,2022-09-03,21:52:10,36000,OVO,dine_in,STF029
ORD00712,OUT014,2022-09-04,11:22:31,197000,GoPay,dine_in,STF083
ORD00271,OUT001,2022-09-04,12:31:57,29000,Tunai,dine_in,STF005
ORD00311,OUT005,2022-09-04,13:25:41,26000,Tunai,dine_in,STF026
ORD00340,OUT005,2022-09-04,13:57:55,182000,QRIS,dine_in,STF029
ORD00216,OUT008,2022-09-04,18:41:24,41000,GoPay,takeaway,STF047
ORD00697,OUT014,2022-09-05,08:46:57,98000,QRIS,takeaway,STF079
ORD00157,OUT014,2022-09-05,13:58:46,63000,OVO,dine_in,STF079
ORD00815,OUT011,2022-09-05,16:02:59,44000,OVO,delivery,STF065
ORD00344,OUT011,2022-09-05,16:49:20,57000,GoPay,delivery,STF061
ORD00783,OUT007,2022-09-06,12:19:01,26000,OVO,delivery,STF042
ORD00296,OUT002,2022-09-06,16:34:44,56000,QRIS,dine_in,STF012
ORD00930,OUT007,2022-09-07,07:40:44,59000,QRIS,dine_in,STF042
ORD00788,OUT007,2022-09-08,07:09:25,66000,Tunai,takeaway,STF041
ORD00318,OUT011,2022-09-08,08:01:22,52000,Kartu Debit,dine_in,STF063
ORD00206,OUT011,2022-09-08,08:10:58,29000,QRIS,dine_in,STF062
ORD00078,OUT009,2022-09-08,16:30:52,88000,GoPay,dine_in,STF051
ORD00432,OUT009,2022-09-08,18:08:01,95000,GoPay,delivery,STF050
ORD00571,OUT006,2022-09-09,13:25:47,35000,QRIS,dine_in,STF034
ORD00233,OUT010,2022-09-09,18:04:50,37000,Kartu Debit,dine_in,STF059
ORD00450,OUT002,2022-09-09,18:07:20,137000,QRIS,takeaway,STF011
ORD00514,OUT013,2022-09-09,18:41:04,187000,QRIS,dine_in,STF077
ORD00516,OUT008,2022-09-10,08:17:31,63000,Kartu Debit,delivery,STF047
ORD00172,OUT007,2022-09-10,08:31:02,60000,GoPay,dine_in,STF038
ORD00551,OUT007,2022-09-10,19:35:07,28000,QRIS,dine_in,STF037
ORD00683,OUT003,2022-09-11,13:25:06,35000,QRIS,dine_in,STF017
ORD00978,OUT005,2022-09-12,07:08:09,191000,GoPay,takeaway,STF026
ORD00290,OUT012,2022-09-12,08:21:05,52000,Kartu Debit,dine_in,STF068
ORD00073,OUT005,2022-09-12,13:32:29,27000,OVO,dine_in,STF027
ORD00070,OUT001,2022-09-12,16:41:19,35000,QRIS,dine_in,STF005
ORD00176,OUT004,2022-09-12,18:04:15,78000,OVO,dine_in,STF020
ORD00742,OUT002,2022-09-12,18:22:27,36000,QRIS,dine_in,STF008
ORD00942,OUT012,2022-09-12,19:50:26,52000,QRIS,delivery,STF070
ORD00842,OUT013,2022-09-13,08:54:58,52000,GoPay,takeaway,STF076
ORD00963,OUT006,2022-09-13,13:20:34,186000,Kartu Debit,dine_in,STF032
ORD00399,OUT012,2022-09-13,18:23:11,128000,Tunai,takeaway,STF068
ORD00839,OUT011,2022-09-15,13:14:54,45000,QRIS,takeaway,STF064
ORD00652,OUT006,2022-09-15,13:53:27,78000,Kartu Debit,takeaway,STF035
ORD00227,OUT006,2022-09-15,18:20:45,95000,GoPay,delivery,STF033
ORD00225,OUT011,2022-09-16,20:38:58,147000,Kartu Debit,delivery,STF062
ORD00552,OUT007,2022-09-17,07:04:40,49000,Kartu Debit,delivery,STF042
ORD00528,OUT008,2022-09-17,08:27:22,198000,OVO,dine_in,STF048
ORD00853,OUT011,2022-09-17,17:34:54,136000,Kartu Debit,takeaway,STF061
ORD00921,OUT006,2022-09-17,19:28:01,104000,Tunai,dine_in,STF035
ORD00181,OUT013,2022-09-18,13:09:03,26000,QRIS,dine_in,STF077
ORD00985,OUT007,2022-09-19,07:13:53,72000,GoPay,dine_in,STF038
ORD00624,OUT002,2022-09-19,07:19:07,165000,OVO,dine_in,STF009
ORD00878,OUT012,2022-09-19,07:29:01,40000,GoPay,dine_in,STF071
ORD00645,OUT014,2022-09-19,12:08:11,44000,Kartu Debit,dine_in,STF081
ORD00727,OUT006,2022-09-19,13:30:30,22000,OVO,dine_in,STF036
ORD00759,OUT011,2022-09-19,18:13:24,147000,Tunai,dine_in,STF062
ORD00094,OUT005,2022-09-20,17:03:35,143000,QRIS,delivery,STF027
ORD00870,OUT002,2022-09-20,17:27:02,27000,QRIS,dine_in,STF012
ORD00631,OUT001,2022-09-20,18:46:33,26000,OVO,dine_in,STF002
ORD00140,OUT009,2022-09-21,10:08:48,108000,QRIS,dine_in,STF051
ORD00418,OUT003,2022-09-21,18:11:48,40000,GoPay,takeaway,STF014
ORD00057,OUT010,2022-09-21,19:34:30,136000,OVO,dine_in,STF060
ORD00236,OUT006,2022-09-21,21:31:02,98000,OVO,delivery,STF032
ORD00255,OUT006,2022-09-22,07:56:46,228000,Kartu Debit,delivery,STF033
ORD00776,OUT012,2022-09-22,08:56:19,52000,OVO,dine_in,STF071
ORD00495,OUT011,2022-09-22,19:49:23,122000,QRIS,dine_in,STF062
ORD00599,OUT003,2022-09-23,10:48:48,37000,OVO,delivery,STF013
ORD00352,OUT013,2022-09-23,17:15:35,54000,GoPay,takeaway,STF077
ORD00302,OUT007,2022-09-23,18:14:34,27000,QRIS,dine_in,STF038
ORD00252,OUT012,2022-09-24,07:32:56,29000,GoPay,takeaway,STF069
ORD00491,OUT005,2022-09-24,16:13:05,41000,QRIS,takeaway,STF027
ORD00404,OUT008,2022-09-24,20:37:21,46000,Tunai,delivery,STF045
ORD00653,OUT003,2022-09-25,08:47:13,74000,QRIS,takeaway,STF013
ORD00498,OUT002,2022-09-25,12:19:23,52000,OVO,dine_in,STF011
ORD00792,OUT009,2022-09-25,12:36:41,54000,GoPay,dine_in,STF051
ORD00210,OUT009,2022-09-25,18:45:26,27000,OVO,dine_in,STF050
ORD00695,OUT014,2022-09-25,19:22:25,24000,GoPay,takeaway,STF081
